Nore og Uvdal	Krist	1.1	15
Nore og Uvdal	MDG	1.0	14
Nore og Uvdal	R	0.4	6
Nore og Uvdal	KrS	0.2	3
Nore og Uvdal	Pirat	0.1	2
Nore og Uvdal	Kyst	0.1	1
Nore og Uvdal	Dem	0.0	0
Nore og Uvdal	Samf	0.0	0
Nore og Uvdal	Blanke	0.6	8
Ringerike	Ap	36.3	6134
Ringerike	H	26.3	4453
Ringerike	Frp	19.5	3294
Ringerike	Sp	4.3	723
Ringerike	V	4.1	687
Ringerike	SV	2.9	492
Ringerike	KrF	2.7	457
Ringerike	MDG	2.1	357
Ringerike	R	0.9	155
Ringerike	Krist	0.4	67
Ringerike	Pirat	0.3	52
Ringerike	Kyst	0.1	16
Ringerike	Dem	0.1	9
Ringerike	KrS	0.0	8
Ringerike	Samf	0.0	6
Ringerike	Blanke	0.7	123
Rollag	Ap	31.5	263
Rollag	Sp	29.3	245
Rollag	H	18.3	153
Rollag	Frp	9.2	77
Rollag	KrF	3.6	30
Rollag	V	2.9	24
Rollag	SV	1.9	16
Rollag	Krist	1.8	15
Rollag	MDG	1.0	8
Rollag	Pirat	0.2	2
Rollag	R	0.2	2
Rollag	Kyst	0.1	1
Rollag	Dem	0.0	0
Rollag	KrS	0.0	0
Rollag	Samf	0.0	0
Rollag	Blanke	0.2	2
Røyken	H	33.2	3781
Røyken	Ap	28.5	3252
Røyken	Frp	20.4	2322
Røyken	V	6.2	706
Røyken	SV	2.9	335
Røyken	KrF	2.9	328
Røyken	MDG	2.7	308
Røyken	Sp	1.8	210
Røyken	R	0.6	69
Røyken	Krist	0.3	31
Røyken	Pirat	0.3	31
Røyken	Kyst	0.1	13
Røyken	KrS	0.1	10
Røyken	Samf	0.0	5
Røyken	Dem	0.0	3
Røyken	Blanke	0.5	56
Sigdal	Sp	27.0	545
Sigdal	Ap	25.6	517
Sigdal	H	23.3	469
Sigdal	Frp	16.1	325
Sigdal	V	2.9	58
Sigdal	KrF	1.3	26
Sigdal	MDG	1.3	26
Sigdal	SV	1.2	24
Sigdal	R	0.5	11
Sigdal	Krist	0.3	7
Sigdal	Pirat	0.2	4
Sigdal	Dem	0.0	1
Sigdal	KrS	0.0	1
Sigdal	Kyst	0.0	1
Sigdal	Samf	0.0	1
Sigdal	Blanke	0.6	12
Øvre Eiker	Ap	31.1	3037
Øvre Eiker	H	26.6	2598
Øvre Eiker	Frp	20.8	2028
Øvre Eiker	Sp	8.9	868
Øvre Eiker	KrF	3.2	315
Øvre Eiker	V	3.0	295
Øvre Eiker	SV	2.4	238
Øvre Eiker	MDG	1.9	187
Øvre Eiker	Krist	0.7	69
Øvre Eiker	R	0.5	45
Øvre Eiker	Pirat	0.3	31
Øvre Eiker	KrS	0.2	18
Øvre Eiker	Kyst	0.1	11
Øvre Eiker	Dem	0.1	8
Øvre Eiker	Samf	0.1	5
Øvre Eiker	Blanke	0.6	61
Ål	Ap	28.6	778
Ål	Sp	19.5	530
Ål	H	19.0	516
Ål	Frp	13.2	359
Ål	KrF	7.4	201
Ål	V	5.6	153
Ål	SV	2.9	78
Ål	MDG	1.7	47
Ål	Krist	1.1	30
Ål	R	0.6	17
Ål	Pirat	0.2	6
Ål	KrS	0.1	4
Ål	Kyst	0.1	2
Ål	Samf	0.0	1
Ål	Dem	0.0	0
Ål	Blanke	0.6	15
Alta	Ap	32.4	3114
Alta	Frp	20.9	2007
Alta	H	19.3	1850
Alta	V	6.0	580
Alta	SV	4.4	419
Alta	SAlta	3.9	370
Alta	KrF	3.8	364
Alta	MDG	2.4	229
Alta	Sp	2.4	229
Alta	Kyst	2.1	200
Alta	Krist	1.1	104
Alta	R	1.0	93
Alta	Pirat	0.3	33
Alta	KrS	0.1	6
Alta	Dem	0.0	2
Alta	Blanke	0.7	63
Berlevåg	Ap	46.6	242
Berlevåg	H	24.1	125
Berlevåg	Frp	14.6	76
Berlevåg	SV	5.0	26
Berlevåg	Kyst	2.1	11
Berlevåg	MDG	2.1	11
Berlevåg	V	1.9	10
Berlevåg	Sp	1.3	7
Berlevåg	KrF	1.0	5
Berlevåg	R	0.6	3
Berlevåg	Pirat	0.4	2
Berlevåg	SAlta	0.2	1
Berlevåg	Dem	0.0	0
Berlevåg	Krist	0.0	0
Berlevåg	KrS	0.0	0
Berlevåg	Blanke	1.3	7
Båtsfjord	Ap	45.1	439
Båtsfjord	H	33.9	330
Båtsfjord	Frp	12.6	123
Båtsfjord	SV	2.3	22
Båtsfjord	Sp	1.4	14
Båtsfjord	Kyst	1.3	13
Båtsfjord	V	1.0	10
Båtsfjord	MDG	0.6	6
Båtsfjord	KrF	0.4	4
Båtsfjord	Krist	0.4	4
Båtsfjord	Pirat	0.4	4
Båtsfjord	R	0.3	3
Båtsfjord	Dem	0.1	1
Båtsfjord	KrS	0.0	0
Båtsfjord	SAlta	0.0	0
Båtsfjord	Blanke	0.9	9
Gamvik	Ap	46.9	238
Gamvik	Frp	20.3	103
Gamvik	H	13.2	67
Gamvik	SV	5.3	27
Gamvik	V	3.3	17
Gamvik	Sp	3.1	16
Gamvik	Kyst	3.0	15
Gamvik	MDG	2.0	10
Gamvik	KrF	1.4	7
Gamvik	Krist	0.6	3
Gamvik	Pirat	0.6	3
Gamvik	R	0.2	1
Gamvik	SAlta	0.2	1
Gamvik	Dem	0.0	0
Gamvik	KrS	0.0	0
Gamvik	Blanke	0.6	3
Hammerfest	Ap	49.7	2453
Hammerfest	H	19.5	965
Hammerfest	Frp	15.2	751
Hammerfest	SV	4.4	219
Hammerfest	MDG	2.2	111
Hammerfest	KrF	2.1	103
Hammerfest	Sp	1.9	94
Hammerfest	V	1.5	74
Hammerfest	Kyst	1.2	58
Hammerfest	R	1.0	47
Hammerfest	Krist	0.6	31
Hammerfest	Pirat	0.5	25
Hammerfest	Dem	0.1	6
Hammerfest	SAlta	0.0	1
Hammerfest	KrS	0.0	0
Hammerfest	Blanke	1.1	54
Hasvik	Ap	49.5	237
Hasvik	H	16.1	77
Hasvik	Frp	13.2	63
Hasvik	Sp	11.1	53
Hasvik	MDG	2.7	13
Hasvik	SV	2.1	10
Hasvik	KrF	1.5	7
Hasvik	Krist	1.0	5
Hasvik	V	1.0	5
Hasvik	Kyst	0.8	4
Hasvik	R	0.4	2
Hasvik	Dem	0.2	1
Hasvik	Pirat	0.2	1
Hasvik	SAlta	0.2	1
Hasvik	KrS	0.0	0
Hasvik	Blanke	0.4	2
Karasjok	Ap	42.0	583
Karasjok	H	18.6	259
Karasjok	Sp	11.7	162
Karasjok	Frp	5.7	79
Karasjok	V	5.5	77
Karasjok	KrF	4.7	65
Karasjok	MDG	4.1	57
Karasjok	SV	4.1	57
Karasjok	Krist	1.2	16
Karasjok	R	0.9	12
Karasjok	Pirat	0.6	8
Karasjok	SAlta	0.6	8
Karasjok	Kyst	0.2	3
Karasjok	Dem	0.1	2
Karasjok	KrS	0.1	1
Karasjok	Blanke	1.2	17
Kautokeino	H	25.8	372
Kautokeino	Ap	24.8	357
Kautokeino	KrF	9.4	135
Kautokeino	V	8.9	128
Kautokeino	Frp	7.8	113
Kautokeino	Sp	5.4	78
Kautokeino	SAlta	5.1	74
Kautokeino	MDG	4.0	58
Kautokeino	SV	3.4	49
Kautokeino	Krist	2.6	37
Kautokeino	R	1.0	15
Kautokeino	KrS	1.0	14
Kautokeino	Pirat	0.8	11
Kautokeino	Dem	0.1	1
Kautokeino	Kyst	0.0	0
Kautokeino	Blanke	1.2	18
Kvalsund	Ap	39.6	229
Kvalsund	Frp	22.3	129
Kvalsund	H	20.0	116
Kvalsund	SV	5.5	32
Kvalsund	Sp	3.1	18
Kvalsund	KrF	2.8	16
Kvalsund	V	2.1	12
Kvalsund	Kyst	1.2	7
Kvalsund	MDG	1.0	6
Kvalsund	R	1.0	6
Kvalsund	KrS	0.7	4
Kvalsund	Pirat	0.5	3
Kvalsund	Krist	0.2	1
Kvalsund	Dem	0.0	0
Kvalsund	SAlta	0.0	0
Kvalsund	Blanke	0.7	4
Lebesby	Ap	35.1	237
Lebesby	Frp	19.3	130
Lebesby	H	18.2	123
Lebesby	KrF	5.6	38
Lebesby	Sp	5.6	38
Lebesby	SV	5.5	37
Lebesby	MDG	2.7	18
Lebesby	Kyst	2.4	16
Lebesby	V	2.2	15
Lebesby	R	1.8	12
Lebesby	Krist	1.0	7
Lebesby	Dem	0.1	1
Lebesby	KrS	0.1	1
Lebesby	Pirat	0.1	1
Lebesby	SAlta	0.1	1
Lebesby	Blanke	0.9	6
Loppa	Ap	36.5	208
Loppa	Frp	19.1	109
Loppa	H	19.1	109
Loppa	Kyst	7.0	40
Loppa	SV	5.4	31
Loppa	Sp	3.2	18
Loppa	V	3.0	17
Loppa	MDG	2.6	15
Loppa	KrF	2.5	14
Loppa	Krist	0.9	5
Loppa	R	0.4	2
Loppa	SAlta	0.4	2
Loppa	Dem	0.0	0
Loppa	KrS	0.0	0
Loppa	Pirat	0.0	0
Loppa	Blanke	0.4	2
Måsøy	Ap	42.0	248
Måsøy	H	23.5	139
Måsøy	Frp	16.1	95
Måsøy	Sp	10.5	62
Måsøy	KrF	1.7	10
Måsøy	V	1.7	10
Måsøy	SV	1.5	9
Måsøy	R	1.2	7
Måsøy	Kyst	1.0	6
Måsøy	MDG	0.7	4
Måsøy	Pirat	0.2	1
Måsøy	Dem	0.0	0
Måsøy	Krist	0.0	0
Måsøy	KrS	0.0	0
Måsøy	SAlta	0.0	0
Måsøy	Blanke	1.4	8
Nesseby	Ap	38.3	197
Nesseby	SV	16.1	83
Nesseby	H	15.8	81
Nesseby	Frp	10.9	56
Nesseby	Sp	7.0	36
Nesseby	KrF	2.9	15
Nesseby	V	2.7	14
Nesseby	MDG	2.5	13
Nesseby	R	1.6	8
Nesseby	Krist	1.2	6
Nesseby	Kyst	0.6	3
Nesseby	SAlta	0.4	2
Nesseby	Dem	0.0	0
Nesseby	KrS	0.0	0
Nesseby	Pirat	0.0	0
Nesseby	Blanke	0.8	4
Nordkapp	Ap	44.8	727
Nordkapp	H	22.8	370
Nordkapp	Frp	17.3	281
Nordkapp	SV	6.5	105
Nordkapp	Sp	2.4	39
Nordkapp	V	1.8	30
Nordkapp	KrF	1.0	16
Nordkapp	MDG	0.8	13
Nordkapp	Kyst	0.7	12
Nordkapp	Krist	0.6	10
Nordkapp	R	0.6	10
Nordkapp	Pirat	0.3	5
Nordkapp	SAlta	0.1	2
Nordkapp	Dem	0.1	1
Nordkapp	KrS	0.1	1
Nordkapp	Blanke	0.4	6
Porsanger	Ap	36.5	780
Porsanger	H	27.7	593
Porsanger	Frp	17.6	377
Porsanger	SV	4.3	91
Porsanger	Sp	3.5	74
Porsanger	KrF	2.9	62
Porsanger	V	2.0	43
Porsanger	MDG	1.9	41
Porsanger	Krist	1.2	26
Porsanger	Kyst	0.9	19
Porsanger	R	0.9	19
Porsanger	Pirat	0.5	10
Porsanger	KrS	0.1	2
Porsanger	SAlta	0.0	1
Porsanger	Dem	0.0	0
Porsanger	Blanke	0.5	10
Sør-Varanger	Ap	41.5	2127
Sør-Varanger	H	21.6	1107
Sør-Varanger	Frp	16.2	830
Sør-Varanger	SV	6.7	343
Sør-Varanger	Sp	4.2	215
Sør-Varanger	V	2.5	130
Sør-Varanger	KrF	2.1	106
Sør-Varanger	MDG	1.8	90
Sør-Varanger	Kyst	1.4	70
Sør-Varanger	R	1.1	56
Sør-Varanger	Krist	0.6	32
Sør-Varanger	Pirat	0.3	15
Sør-Varanger	KrS	0.1	4
Sør-Varanger	Dem	0.0	1
Sør-Varanger	SAlta	0.0	1
Sør-Varanger	Blanke	0.5	28
Tana	Ap	37.0	593
Tana	H	24.6	395
Tana	Frp	11.2	179
Tana	Sp	9.9	158
Tana	SV	6.1	97
Tana	MDG	3.2	51
Tana	KrF	2.9	47
Tana	V	2.0	32
Tana	Krist	1.1	17
Tana	Kyst	0.8	13
Tana	R	0.6	10
Tana	KrS	0.4	6
Tana	Dem	0.1	2
Tana	SAlta	0.1	2
Tana	Pirat	0.1	1
Tana	Blanke	0.6	9
Vadsø	Ap	45.4	1474
Vadsø	H	24.2	785
Vadsø	Frp	8.9	290
Vadsø	SV	7.4	239
Vadsø	V	3.5	114
Vadsø	KrF	2.7	89
Vadsø	MDG	2.5	82
Vadsø	Sp	2.1	67
Vadsø	R	1.1	36
Vadsø	Krist	0.9	28
Vadsø	Kyst	0.7	23
Vadsø	Pirat	0.5	17
Vadsø	Dem	0.1	2
Vadsø	KrS	0.0	1
Vadsø	SAlta	0.0	0
Vadsø	Blanke	0.9	29
Vardø	Ap	45.4	520
Vardø	Frp	21.6	247
Vardø	H	14.8	169
Vardø	SV	4.9	56
Vardø	V	3.6	41
Vardø	Kyst	3.2	37
Vardø	Sp	2.2	25
Vardø	MDG	1.4	16
Vardø	KrF	1.2	14
Vardø	R	0.8	9
Vardø	Pirat	0.3	4
Vardø	Dem	0.3	3
Vardø	Krist	0.3	3
Vardø	KrS	0.1	1
Vardø	SAlta	0.0	0
Vardø	Blanke	1.0	11
Alvdal	Ap	38.5	527
Alvdal	Sp	34.4	470
Alvdal	H	8.3	114
Alvdal	Frp	6.0	82
Alvdal	V	3.9	54
Alvdal	KrF	3.6	49
Alvdal	SV	2.8	38
Alvdal	MDG	1.7	23
Alvdal	Pp	0.5	7
Alvdal	Krist	0.1	2
Alvdal	R	0.1	2
Alvdal	Dem	0.0	0
Alvdal	Kyst	0.0	0
Alvdal	Pirat	0.0	0
Alvdal	Blanke	0.7	9
Eidskog	Ap	40.4	1429
Eidskog	H	19.4	686
Eidskog	Frp	18.6	659
Eidskog	Sp	8.5	301
Eidskog	SV	3.0	105
Eidskog	V	2.8	98
Eidskog	KrF	2.4	86
Eidskog	Pp	2.1	74
Eidskog	MDG	1.2	42
Eidskog	Krist	0.9	33
Eidskog	R	0.6	21
Eidskog	Pirat	0.1	4
Eidskog	Dem	0.1	2
Eidskog	Kyst	0.0	0
Eidskog	Blanke	0.8	28
Elverum	Ap	41.1	4831
Elverum	H	24.6	2892
Elverum	Frp	15.4	1805
Elverum	Sp	6.3	740
Elverum	V	3.5	417
Elverum	SV	3.5	406
Elverum	KrF	1.9	225
Elverum	MDG	1.5	182
Elverum	Pp	0.8	93
Elverum	R	0.8	92
Elverum	Pirat	0.3	30
Elverum	Krist	0.2	23
Elverum	Dem	0.1	10
Elverum	Kyst	0.0	3
Elverum	Blanke	0.6	75
Engerdal	Ap	38.9	319
Engerdal	Sp	25.9	213
Engerdal	H	16.2	133
Engerdal	Frp	10.7	88
Engerdal	SV	2.4	20
Engerdal	V	2.4	20
Engerdal	KrF	1.3	11
Engerdal	MDG	0.9	7
Engerdal	Pp	0.7	6
Engerdal	R	0.5	4
Engerdal	Dem	0.0	0
Engerdal	Krist	0.0	0
Engerdal	Kyst	0.0	0
Engerdal	Pirat	0.0	0
Engerdal	Blanke	0.9	7
Folldal	Ap	41.0	425
Folldal	Sp	31.9	331
Folldal	H	7.2	75
Folldal	Frp	7.1	74
Folldal	SV	3.8	39
Folldal	V	2.1	22
Folldal	R	1.9	20
Folldal	MDG	1.6	17
Folldal	KrF	1.5	16
Folldal	Pp	1.1	11
Folldal	Krist	0.4	4
Folldal	Pirat	0.3	3
Folldal	Dem	0.0	0
Folldal	Kyst	0.0	0
Folldal	Blanke	1.2	12
Grue	Ap	43.9	1249
Grue	H	16.3	463
Grue	Frp	15.6	443
Grue	Sp	11.8	335
Grue	SV	3.3	93
Grue	V	2.8	80
Grue	KrF	2.1	59
Grue	MDG	1.5	43
Grue	Pp	1.1	32
Grue	R	0.7	20
Grue	Krist	0.3	9
Grue	Pirat	0.3	9
Grue	Kyst	0.3	8
Grue	Dem	0.0	0
Grue	Blanke	0.3	8
Hamar	Ap	44.7	8031
Hamar	H	22.0	3957
Hamar	Frp	9.1	1641
Hamar	SV	5.7	1018
Hamar	V	5.0	897
Hamar	Sp	4.6	823
Hamar	KrF	3.1	556
Hamar	MDG	2.7	486
Hamar	Pp	1.5	270
Hamar	R	0.9	156
Hamar	Pirat	0.3	52
Hamar	Krist	0.3	49
Hamar	Dem	0.1	19
Hamar	Kyst	0.0	2
Hamar	Blanke	0.5	83
Kongsvinger	Ap	40.7	4084
Kongsvinger	Frp	20.6	2065
Kongsvinger	H	20.4	2052
Kongsvinger	Sp	4.0	397
Kongsvinger	SV	3.6	365
Kongsvinger	V	2.8	282
Kongsvinger	Pp	2.6	256
Kongsvinger	KrF	2.2	225
Kongsvinger	MDG	1.8	178
Kongsvinger	R	0.6	64
Kongsvinger	Krist	0.3	31
Kongsvinger	Pirat	0.3	28
Kongsvinger	Dem	0.0	5
Kongsvinger	Kyst	0.0	5
Kongsvinger	Blanke	0.5	52
Løten	Ap	47.8	2122
Løten	Frp	14.1	627
Løten	H	14.0	619
Løten	Sp	11.6	514
Løten	SV	3.4	153
Løten	KrF	2.6	117
Løten	V	2.3	102
Løten	MDG	1.6	72
Løten	Pp	1.1	51
Løten	R	0.6	27
Løten	Pirat	0.3	14
Løten	Krist	0.3	12
Løten	Kyst	0.1	4
Løten	Dem	0.0	2
Løten	Blanke	0.8	36
Nord-Odal	Ap	49.4	1547
Nord-Odal	Frp	17.5	547
Nord-Odal	H	13.3	417
Nord-Odal	Sp	8.2	256
Nord-Odal	SV	3.4	107
Nord-Odal	V	2.3	72
Nord-Odal	KrF	2.1	66
Nord-Odal	MDG	1.6	51
Nord-Odal	Pp	0.8	26
Nord-Odal	R	0.7	22
Nord-Odal	Krist	0.5	15
Nord-Odal	Pirat	0.2	7
Nord-Odal	Dem	0.0	0
Nord-Odal	Kyst	0.0	0
Nord-Odal	Blanke	0.4	13
Os (Hedmark)	Ap	38.7	471
Os (Hedmark)	Sp	36.4	443
Os (Hedmark)	H	7.0	85
Os (Hedmark)	SV	6.4	78
Os (Hedmark)	Frp	4.1	50
Os (Hedmark)	KrF	3.0	36
Os (Hedmark)	MDG	1.8	22
Os (Hedmark)	V	1.3	16
Os (Hedmark)	Pp	0.5	6
Os (Hedmark)	R	0.5	6
Os (Hedmark)	Krist	0.2	2
Os (Hedmark)	Pirat	0.2	2
Os (Hedmark)	Dem	0.0	0
Os (Hedmark)	Kyst	0.0	0
Os (Hedmark)	Blanke	0.4	5
Rendalen	Ap	45.0	569
Rendalen	Sp	25.5	322
Rendalen	H	10.6	134
Rendalen	Frp	8.9	113
Rendalen	SV	4.7	60
Rendalen	V	1.8	23
Rendalen	KrF	1.2	15
Rendalen	MDG	0.9	11
Rendalen	Pp	0.6	7
Rendalen	Pirat	0.3	4
Rendalen	R	0.2	3
Rendalen	Krist	0.2	2
Rendalen	Kyst	0.2	2
Rendalen	Dem	0.0	0
Rendalen	Blanke	0.4	5
Ringsaker	Ap	45.6	8439
Ringsaker	H	18.6	3434
Ringsaker	Frp	11.9	2197
Ringsaker	Sp	10.1	1861
Ringsaker	V	3.4	629
Ringsaker	SV	2.9	529
Ringsaker	KrF	2.6	476
Ringsaker	MDG	2.2	402
Ringsaker	Pp	1.6	305
Ringsaker	R	0.5	96
Ringsaker	Pirat	0.3	57
Ringsaker	Krist	0.3	53
Ringsaker	Kyst	0.1	20
Ringsaker	Dem	0.1	12
Ringsaker	Blanke	0.6	119
Stange	Ap	45.5	5331
Stange	H	15.0	1757
Stange	Frp	11.8	1384
Stange	Sp	10.3	1208
Stange	V	4.0	463
Stange	KrF	3.9	457
Stange	SV	3.6	424
Stange	MDG	2.6	304
Stange	Pp	1.6	190
Stange	Krist	0.7	83
Stange	R	0.6	72
Stange	Pirat	0.3	32
Stange	Kyst	0.0	4
Stange	Dem	0.0	2
Stange	Blanke	0.6	69
Stor-Elvdal	Ap	44.5	689
Stor-Elvdal	Frp	14.6	226
Stor-Elvdal	H	14.5	224
Stor-Elvdal	Sp	13.2	205
Stor-Elvdal	SV	3.9	60
Stor-Elvdal	V	3.6	55
Stor-Elvdal	MDG	2.3	36
Stor-Elvdal	Pp	1.2	19
Stor-Elvdal	KrF	0.8	13
Stor-Elvdal	R	0.8	12
Stor-Elvdal	Pirat	0.3	4
Stor-Elvdal	Krist	0.1	2
Stor-Elvdal	Kyst	0.1	2
Stor-Elvdal	Dem	0.1	1
Stor-Elvdal	Blanke	0.4	6
Sør-Odal	Ap	41.2	1882
Sør-Odal	Frp	19.2	875
Sør-Odal	H	19.0	869
Sør-Odal	Sp	7.6	346
Sør-Odal	SV	4.1	186
Sør-Odal	V	2.5	115
Sør-Odal	Pp	2.4	111
Sør-Odal	KrF	1.5	68
Sør-Odal	MDG	1.4	63
Sør-Odal	R	0.6	26
Sør-Odal	Krist	0.3	12
Sør-Odal	Pirat	0.2	10
Sør-Odal	Dem	0.0	1
Sør-Odal	Kyst	0.0	1
Sør-Odal	Blanke	0.7	30
Tolga	Sp	39.4	388
Tolga	Ap	30.8	304
Tolga	SV	9.0	89
Tolga	H	7.8	77
Tolga	Frp	3.5	35
Tolga	V	3.5	35
Tolga	MDG	2.6	26
Tolga	R	1.7	17
Tolga	KrF	0.9	9
Tolga	Pp	0.4	4
Tolga	Dem	0.1	1
Tolga	Krist	0.1	1
Tolga	Kyst	0.0	0
Tolga	Pirat	0.0	0
Tolga	Blanke	0.0	0
Trysil	Ap	39.5	1504
Trysil	H	20.5	782
Trysil	Sp	13.0	497
Trysil	Frp	12.8	486
Trysil	SV	3.7	142
Trysil	KrF	3.4	128
Trysil	V	3.0	113
Trysil	MDG	1.7	64
Trysil	Pp	0.9	33
Trysil	Krist	0.8	29
Trysil	Pirat	0.4	16
Trysil	R	0.3	13
Trysil	Dem	0.1	2
Trysil	Kyst	0.0	0
Trysil	Blanke	1.0	38
Tynset	Ap	34.1	1094
Tynset	Sp	27.1	869
Tynset	H	13.1	422
Tynset	Frp	7.8	252
Tynset	SV	6.7	215
Tynset	V	3.5	111
Tynset	KrF	2.7	87
Tynset	MDG	2.2	72
Tynset	R	1.1	35
Tynset	Pp	1.0	33
Tynset	Krist	0.3	10
Tynset	Pirat	0.3	9
Tynset	Dem	0.0	1
Tynset	Kyst	0.0	1
Tynset	Blanke	0.2	6
Våler (Hedmark)	Ap	43.6	958
Våler (Hedmark)	Frp	19.5	429
Våler (Hedmark)	H	14.9	326
Våler (Hedmark)	Sp	10.2	223
Våler (Hedmark)	Pp	3.1	69
Våler (Hedmark)	SV	2.9	63
Våler (Hedmark)	V	2.3	51
Våler (Hedmark)	KrF	1.9	41
Våler (Hedmark)	MDG	0.9	19
Våler (Hedmark)	Krist	0.4	8
Våler (Hedmark)	R	0.2	5
Våler (Hedmark)	Pirat	0.1	2
Våler (Hedmark)	Kyst	0.0	1
Våler (Hedmark)	Dem	0.0	0
Våler (Hedmark)	Blanke	0.9	19
Åmot	Ap	41.2	1012
Åmot	H	18.4	451
Åmot	Frp	16.8	412
Åmot	Sp	11.1	273
Åmot	SV	4.1	100
Åmot	Pp	2.1	51
Åmot	V	1.9	47
Åmot	MDG	1.6	39
Åmot	KrF	1.3	32
Åmot	R	0.8	19
Åmot	Pirat	0.5	12
Åmot	Krist	0.2	5
Åmot	Dem	0.1	2
Åmot	Kyst	0.1	2
Åmot	Blanke	0.9	21
Åsnes	Ap	43.4	1877
Åsnes	Frp	19.1	826
Åsnes	H	14.6	631
Åsnes	Sp	10.8	468
Åsnes	SV	2.4	103
Åsnes	V	2.4	103
Åsnes	KrF	2.3	99
Åsnes	MDG	1.5	65
Åsnes	Pp	1.5	65
Åsnes	R	0.9	41
Åsnes	Krist	0.7	29
Åsnes	Pirat	0.4	16
Åsnes	Dem	0.1	3
Åsnes	Kyst	0.0	2
Åsnes	Blanke	0.6	24
Askøy	H	33.1	4988
Askøy	Ap	27.2	4108
Askøy	Frp	17.9	2699
Askøy	KrF	6.6	1002
Askøy	V	5.1	772
Askøy	SV	3.7	555
Askøy	MDG	2.3	342
Askøy	Sp	1.6	238
Askøy	R	0.9	132
Askøy	Krist	0.8	118
Askøy	Pirat	0.4	60
Askøy	Pp	0.2	24
Askøy	Dem	0.1	21
Askøy	Foma	0.1	13
Askøy	NKP	0.1	9
Askøy	Kyst	0.1	8
Askøy	Blanke	0.5	79
Austevoll	H	37.4	1019
Austevoll	Frp	25.1	685
Austevoll	Ap	16.6	454
Austevoll	KrF	10.6	289
Austevoll	Sp	2.9	78
Austevoll	V	2.6	72
Austevoll	SV	1.6	43
Austevoll	MDG	1.2	32
Austevoll	Krist	1.1	30
Austevoll	Pirat	0.3	7
Austevoll	Kyst	0.2	6
Austevoll	R	0.2	6
Austevoll	Pp	0.2	5
Austevoll	Dem	0.0	1
Austevoll	Foma	0.0	0
Austevoll	NKP	0.0	0
Austevoll	Blanke	0.3	8
Austrheim	H	34.3	557
Austrheim	Ap	23.8	387
Austrheim	Frp	17.2	279
Austrheim	KrF	10.3	168
Austrheim	Sp	5.2	85
Austrheim	V	4.1	66
Austrheim	SV	1.7	28
Austrheim	MDG	1.2	20
Austrheim	Krist	1.0	17
Austrheim	Pirat	0.4	6
Austrheim	Pp	0.2	4
Austrheim	Foma	0.2	3
Austrheim	Dem	0.1	2
Austrheim	Kyst	0.1	1
Austrheim	R	0.1	1
Austrheim	NKP	0.0	0
Austrheim	Blanke	0.2	4
Bergen	H	33.6	52371
Bergen	Ap	25.6	39872
Bergen	Frp	13.2	20509
Bergen	V	6.9	10680
Bergen	SV	6.4	10008
Bergen	KrF	5.7	8842
Bergen	MDG	4.0	6285
Bergen	Sp	2.0	3129
Bergen	R	1.2	1855
Bergen	Krist	0.5	827
Bergen	Pirat	0.4	662
Bergen	Pp	0.2	371
Bergen	Dem	0.1	113
Bergen	Kyst	0.1	108
Bergen	Foma	0.1	105
Bergen	NKP	0.0	72
Bergen	Blanke	0.5	732
Bømlo	H	23.5	1517
Bømlo	KrF	23.2	1501
Bømlo	Ap	19.8	1279
Bømlo	Frp	19.0	1227
Bømlo	Sp	3.9	253
Bømlo	V	3.4	217
Bømlo	Krist	3.1	200
Bømlo	SV	1.7	109
Bømlo	MDG	1.2	80
Bømlo	Kyst	0.3	20
Bømlo	Pirat	0.3	19
Bømlo	R	0.3	17
Bømlo	Pp	0.2	13
Bømlo	Dem	0.1	4
Bømlo	Foma	0.0	2
Bømlo	NKP	0.0	1
Bømlo	Blanke	0.3	18
Eidfjord	Ap	29.7	166
Eidfjord	H	26.2	146
Eidfjord	Sp	15.1	84
Eidfjord	Frp	14.0	78
Eidfjord	V	4.5	25
Eidfjord	KrF	3.0	17
Eidfjord	SV	2.5	14
Eidfjord	MDG	1.6	9
Eidfjord	Krist	1.4	8
Eidfjord	R	0.9	5
Eidfjord	Pirat	0.5	3
Eidfjord	Dem	0.2	1
Eidfjord	Kyst	0.2	1
Eidfjord	Pp	0.2	1
Eidfjord	Foma	0.0	0
Eidfjord	NKP	0.0	0
Eidfjord	Blanke	0.4	2
Etne	H	22.9	513
Etne	Ap	20.9	467
Etne	Frp	17.2	384
Etne	Sp	15.8	354
Etne	KrF	12.7	285
Etne	V	4.0	90
Etne	SV	3.0	68
Etne	MDG	1.4	32
Etne	Krist	1.1	24
Etne	Pirat	0.3	6
Etne	Kyst	0.2	5
Etne	Pp	0.2	4
Etne	R	0.2	4
Etne	Dem	0.0	1
Etne	Foma	0.0	0
Etne	NKP	0.0	0
Etne	Blanke	0.4	10
Fedje	H	30.9	116
Fedje	Ap	25.6	96
Fedje	KrF	19.5	73
Fedje	Frp	13.9	52
Fedje	V	1.9	7
Fedje	Krist	1.6	6
Fedje	SV	1.6	6
Fedje	MDG	1.1	4
Fedje	R	1.1	4
Fedje	Dem	0.8	3
Fedje	Pirat	0.8	3
Fedje	Sp	0.8	3
Fedje	Kyst	0.3	1
Fedje	Pp	0.3	1
Fedje	Foma	0.0	0
Fedje	NKP	0.0	0
Fedje	Blanke	0.3	1
Fitjar	H	30.0	526
